GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,ByteArrayUtil,116,448,2,6,24,67,16,30,14,28
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,IntervalTree.IntervalNode,21,342,2,42,4,65,2,23,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MBeanWrapper.DelegatingMbeanWrapper,58,0,0,0,22,0,8,0,8,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,ExpiringMemoizingSupplier,10,87,3,7,2,20,4,6,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,SyncUtil,37,63,10,10,14,25,11,7,2,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,TimeUUID.AbstractSerializer,0,86,0,10,0,16,0,9,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,StorageCompatibilityMode,5,83,2,6,1,13,3,7,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,ChecksumType.new ChecksumType() {...},9,5,0,0,3,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,ChecksumType.new ChecksumType() {...},0,14,0,0,0,4,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,ChecksumType.new FastThreadLocal() {...},0,10,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,FilterFactory,50,49,3,3,7,11,4,4,2,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,ChecksumType,0,64,0,0,0,12,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MergeIterator.ManyToOne,4,411,1,51,0,83,1,32,0,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,Clock.Default,0,7,0,0,0,3,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,Shared.Recursive,0,34,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MerkleTree.Inner,19,119,7,7,5,26,8,4,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,NullableSerializer.new IVersionedSerializer() {...},19,6,0,0,4,1,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MerkleTree.StopRecursion,0,3,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,OutputHandler.LogOutput,0,24,0,0,0,10,0,6,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,OutputHandler.SystemOutput,4,50,1,7,1,17,1,9,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MerkleTree.TreeRange,14,71,3,5,0,20,3,9,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,TimeUUID,59,320,15,17,3,48,12,38,3,31
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MerkleTree.Difference,0,34,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MD5Digest.new ThreadLocal() {...},0,14,0,0,0,5,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,ExpiringMemoizingSupplier.NotMemoized,0,6,0,0,0,3,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MD5Digest,2,73,1,3,1,15,1,11,0,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,NoSpamLogger.Level,0,34,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MerkleTree.Node,6,8,1,1,3,3,3,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,CounterId,31,86,4,4,6,20,7,10,3,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,FailingBiConsumer,6,6,0,0,3,3,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,Architecture,0,43,0,0,0,3,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,BulkIterator,1,32,0,2,1,9,1,4,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,Backoff.None,10,14,0,0,3,2,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MerkleTree.OffHeapLeaf,16,52,2,4,3,15,3,5,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,IntegerInterval.Set,27,218,3,23,5,43,6,19,3,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MerkleTree.StopRecursion.BadRange,0,3,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,FBUtilities,412,1483,43,145,94,345,46,127,11,68
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,Hex,108,231,13,27,24,37,11,17,2,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,WithResources.None,0,10,0,0,0,3,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,FBUtilities.WrappedCloseableIterator,18,0,2,0,7,0,4,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,AsymmetricOrdering.Reversed,16,6,0,0,3,1,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MerkleTrees,13,422,2,32,4,83,2,45,0,30
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MergeIterator.OneToOne,0,32,0,2,0,8,0,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,ObjectSizes,37,206,10,22,9,46,10,23,1,16
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,ByteBufferUtil.new InputStream() {...},8,35,2,2,3,7,3,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MBeanWrapper,25,101,6,8,9,32,6,14,0,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,BloomCalculations,44,1000,7,17,5,33,7,11,2,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,CloseableIterator,4,5,0,0,1,1,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,NoSpamLogger.NoSpamLogStatement,4,123,1,11,1,25,1,17,0,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,Pair,2,73,1,9,1,13,1,11,0,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MerkleTree.OnHeapLeaf,40,74,4,5,4,21,4,7,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,OutputHandler,0,31,0,0,0,10,0,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MBeanWrapper.PlatformMBeanWrapper,12,39,0,0,5,13,0,6,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,ExecutorUtils,109,120,19,17,30,33,19,14,6,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,TimeUUID.Serializer,2,27,0,2,1,7,1,7,1,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,HeapUtils,214,29,17,3,51,11,15,3,6,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,JavaDriverUtils,17,49,0,0,6,10,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,NativeLibrary.OSType,0,44,0,0,0,5,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,FBUtilities.new Comparator() {...},32,6,8,0,4,1,5,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,CassandraVersion,15,623,21,87,4,113,20,50,0,16
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,AbstractGuavaIterator,13,64,3,8,3,20,4,9,1,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,WithResources,8,39,2,2,0,15,2,6,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,TimeUUID.Generator,52,360,7,19,10,75,9,21,2,15
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,Backoff.ExponentialBackoff,3,46,1,1,1,12,1,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,IntegerInterval,24,96,4,8,5,26,4,15,2,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,FastByteOperations.UnsafeOperations,27,432,3,31,5,81,3,30,0,16
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MerkleTree.RowHash,14,12,2,0,1,5,2,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MerkleTrees.TokenRangeComparator,0,14,0,2,0,3,0,2,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,FastByteOperations.PureJavaOperations,78,188,13,19,15,36,11,14,3,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,CounterId.LocalId,0,5,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,JavaUtils,8,90,0,20,3,22,0,14,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,DynamicList.Node,26,49,2,0,7,12,3,5,2,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MergeIterator.Reducer,0,7,0,0,0,4,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,Int32Serializer,14,8,0,0,4,2,3,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,RecomputingSupplier,19,138,2,18,1,36,3,15,1,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,JMXServerUtils,147,227,21,13,36,56,16,10,2,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,WrappedRunnable,6,10,0,0,2,6,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,JVMStabilityInspector,43,217,7,47,13,66,7,33,1,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,NullableSerializer,43,5,8,0,9,1,8,1,4,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MonotonicClock.AbstractEpochSamplingClock.AlmostSameTime,3,32,0,0,1,7,1,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,NativeLibraryLinux,25,37,0,0,9,13,3,9,3,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MerkleTree,61,1493,27,129,7,275,27,99,0,48
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,FastByteOperations.BestHolder,11,23,1,1,4,6,1,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,MurmurHash,214,956,17,30,40,136,12,34,3,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,AbstractIterator.State,0,44,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,Overlaps.InclusionMethod,0,34,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,SigarLibrary,187,55,27,1,46,17,20,3,6,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils,NativeLibrary,294,214,46,22,80,70,30,20,2,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.binlog,DeletingArchiver,23,111,2,8,2,20,2,8,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.binlog,ExternalArchiver.DelayFile,9,25,0,0,2,6,1,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.binlog,BinLogOptions,0,24,0,0,0,8,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.binlog,BinLog.ReleaseableWriteMarshallable,0,21,0,0,0,5,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.binlog,BinLog.new BinLog.ReleaseableWriteMarshallable() {...},5,4,0,0,3,2,3,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.binlog,BinLog,71,405,14,44,13,111,12,36,0,19
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.binlog,BinLog.Builder,33,270,5,27,6,49,5,20,0,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.binlog,ExternalArchiver,22,252,2,14,7,53,2,17,0,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ColumnSubselection.Kind,0,24,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,DataLimits.Serializer,219,106,15,6,46,24,12,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,DataLimits.Kind,0,64,0,0,0,7,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ColumnFilter.Serializer,0,315,0,46,0,65,0,34,0,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,AbstractClusteringIndexFilter,0,59,0,8,0,15,0,9,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,RowFilter.Expression.Kind,0,54,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,DataLimits.CQLGroupByPagingLimits,30,36,1,3,5,7,6,4,5,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,RowFilter.SimpleExpression,74,332,21,46,12,51,18,24,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,RowFilter.Serializer,32,58,3,3,3,14,3,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ColumnFilter,0,51,0,2,0,11,0,9,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,DataLimits.Counter,0,98,1,13,0,28,1,17,0,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ColumnFilter.WildCardColumnFilter,13,47,2,2,3,19,3,14,1,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,LocalReadSizeTooLargeException,4,0,0,0,2,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ClusteringIndexFilter,0,3,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,TombstoneOverwhelmingException,34,80,7,5,7,14,5,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ClusteringIndexFilter.Kind,0,34,0,0,0,6,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ColumnSubselection.Serializer,40,152,6,7,7,35,5,7,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ClusteringIndexNamesFilter.new Transformation() {...},45,0,4,0,3,0,5,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,RowFilter.Expression.Serializer,220,0,25,0,51,0,18,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ClusteringIndexNamesFilter,92,371,18,46,12,64,16,35,5,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ColumnSubselection.Element,0,49,0,2,0,8,0,6,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,DataLimits.CQLGroupByLimits.GroupByAwareCounter,6,267,4,48,2,67,6,35,2,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,DataLimits.CQLGroupByPagingLimits.PagingGroupByAwareCounter,0,48,0,2,0,11,0,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,RowFilter.CustomExpression,32,29,2,0,6,8,3,5,2,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,DataLimits.CQLPagingLimits,20,21,0,0,4,5,4,2,4,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,DataLimits.CQLPagingLimits.PagingAwareCounter,0,36,0,2,0,8,0,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ClusteringIndexSliceFilter.new Transformation() {...},1,46,1,3,0,3,1,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,RowFilter,24,385,5,47,4,77,7,45,2,24
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ClusteringIndexSliceFilter,4,187,5,15,1,29,5,23,0,18
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,RowFilter.MapEqualityExpression,104,187,18,18,8,33,15,12,1,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,DataLimits,10,108,3,11,2,21,4,16,1,12
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ColumnSubselection.Slice,4,92,2,10,0,16,2,9,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ColumnSubselection,24,75,8,8,1,13,9,6,1,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,RowFilter.Expression,57,139,9,20,7,30,11,20,5,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ColumnFilter.Tester,0,66,0,18,0,17,0,13,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,RowFilter.UserExpression,70,0,4,0,16,0,9,0,7,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ColumnFilter.Builder,4,211,3,37,0,48,3,27,0,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ClusteringIndexNamesFilter.NamesDeserializer,0,36,0,2,0,7,0,2,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,DataLimits.CQLLimits,66,125,9,7,12,28,9,16,2,15
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,AbstractClusteringIndexFilter.FilterSerializer,0,47,0,0,0,12,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,RowFilter.CQLFilter.new Transformation() {...},0,112,0,16,0,20,0,11,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,RowFilter.CQLFilter,0,74,0,8,0,14,0,8,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ColumnFilter.SelectionColumnFilter,51,332,13,53,4,65,14,37,1,17
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ClusteringIndexSliceFilter.SliceDeserializer,0,12,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,DataLimits.CQLGroupByLimits,101,103,20,4,18,18,15,13,5,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ColumnFilter.FetchingStrategy.new ColumnFilter.FetchingStrategy() {...},0,19,0,2,0,3,0,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ColumnFilter.FetchingStrategy.new ColumnFilter.FetchingStrategy() {...},0,11,0,0,0,4,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ColumnFilter.FetchingStrategy.new ColumnFilter.FetchingStrategy() {...},0,10,0,0,0,3,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,DataLimits.new DataLimits.CQLLimits() {...},2,10,0,0,1,4,1,4,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,ColumnFilter.FetchingStrategy,0,36,0,0,0,5,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.filter,DataLimits.CQLLimits.CQLCounter,6,106,1,21,2,23,3,19,2,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.utils.trie,AbstractTrie,80,78,16,16,16,17,14,11,3,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.utils.trie,AbstractPatriciaTrie.TrieIterator,56,49,6,4,14,12,6,5,2,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.utils.trie,PatriciaTrie.PrefixRangeEntrySet,10,62,1,5,1,14,1,5,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.utils.trie,PatriciaTrie.PrefixRangeMap,138,117,20,16,23,27,22,10,11,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.utils.trie,AbstractPatriciaTrie.TrieEntry,19,27,6,2,2,8,5,3,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.utils.trie,AbstractPatriciaTrie.Values,33,11,4,0,11,2,6,2,4,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.utils.trie,AbstractPatriciaTrie,692,410,118,70,161,92,84,42,15,15
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.utils.trie,PatriciaTrie.PrefixRangeEntrySet.SingletonIterator,26,31,3,3,6,8,3,4,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.utils.trie,PatriciaTrie,438,160,75,29,103,32,58,15,16,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.utils.trie,AbstractTrie.BasicEntry,69,18,12,0,16,7,11,3,5,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.utils.trie,Tries,37,17,11,3,5,5,11,4,4,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.utils.trie,PatriciaTrie.RangeMap,233,16,50,2,34,4,37,3,12,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.utils.trie,AbstractPatriciaTrie.Values.ValueIterator,0,12,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.utils.trie,PatriciaTrie.RangeEntrySet,160,17,29,1,34,6,20,1,5,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,SSTableTasksTable,2,140,1,3,0,33,1,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,CIDRFilteringMetricsTable.CIDRFilteringMetricsCountsTable,0,102,0,4,0,23,0,5,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,LocalRepairTables.RepairTable,28,289,8,11,7,45,7,14,0,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,JmxPermissionsCacheKeysTable,0,56,0,0,0,16,0,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,SystemPropertiesTable,0,125,0,8,0,28,0,13,0,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,AbstractMutableVirtualTable.ColumnValues,80,151,9,11,12,30,7,15,2,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,VirtualMutation,48,38,2,0,14,11,8,6,7,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,TableMetricTables,3,212,1,7,1,33,2,18,1,15
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,VirtualSchemaKeyspace.VirtualColumns,0,133,0,6,0,28,0,5,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,SimpleDataSet.Row,37,66,2,4,5,19,3,5,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,LocalRepairTables,4,340,3,19,2,52,3,22,0,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,TableMetricTables.StorageTableMetric,12,18,0,0,2,4,1,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,AbstractMutableVirtualTable,42,183,1,19,5,41,5,18,4,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,AbstractVirtualTable.new AbstractUnfilteredPartitionIterator() {...},0,46,0,0,0,5,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,GossipInfoTable,7,265,4,18,0,42,5,16,1,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,LocalRepairTables.JobTable,0,68,0,0,0,15,0,6,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,BatchMetricsTable,0,92,0,0,0,23,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,VirtualKeyspaceRegistry,0,100,0,6,0,17,0,13,0,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,QueriesTable,81,28,8,0,14,10,5,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,CIDRFilteringMetricsTable.CIDRFilteringMetricsLatenciesTable,0,102,0,0,0,27,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,SimpleDataSet.SimplePartition.new AbstractUnfilteredRowIterator() {...},0,49,0,4,0,7,0,4,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,AbstractVirtualTable.AbstractDataSet.new AbstractIterator() {...},0,44,0,6,0,10,0,5,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,CachesTable,94,43,2,0,17,15,3,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,StreamingVirtualTable,24,186,2,4,6,29,2,8,1,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,CredentialsCacheKeysTable,0,88,0,2,0,23,0,9,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,SystemViewsKeyspace,0,130,0,0,0,29,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,AbstractVirtualTable.SimpleTable,0,12,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,AbstractVirtualTable,5,86,1,5,1,21,1,10,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,InternodeInboundTable,183,84,2,0,33,25,5,1,4,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,SettingsTable,33,345,4,18,1,68,4,15,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,SnapshotsTable,0,119,0,4,0,27,0,4,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,AbstractVirtualTable.AbstractDataSet,29,76,3,13,5,18,3,9,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,SimpleDataSet,29,163,3,9,3,31,3,11,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,ClientsTable,0,167,0,2,0,38,0,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,LocalRepairTables.SessionTable,0,91,0,0,0,18,0,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,VirtualSchemaKeyspace,0,22,0,0,0,3,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,CIDRFilteringMetricsTable,14,188,5,9,2,40,5,8,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,PendingHintsTable,117,43,6,0,30,15,4,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,LogMessagesTable.BoundedLinkedList,0,25,0,2,0,8,0,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,CQLMetricsTable,0,100,0,0,0,21,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,PermissionsCacheKeysTable,0,88,0,2,0,24,0,7,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,ThreadPoolsTable,88,35,0,0,17,12,5,1,5,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,VirtualKeyspace,0,27,0,0,0,8,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,TableMetricTables.HistogramTableMetric,10,16,0,0,2,4,1,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.virtual,LocalRepairTables.ValidationTable,0,139,1,7,0,24,1,8,0,5
