GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService,942,718,113,46,205,165,114,40,40,34
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,CacheService.KeyCacheSerializer,362,13,26,0,78,3,21,1,8,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,GCInspector,464,68,54,2,100,19,41,2,12,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,DatacenterWriteResponseHandler,41,0,6,0,10,0,7,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,GCInspector.State,39,21,0,0,8,4,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService.Holder,0,5,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,DefaultFSErrorHandler,160,10,34,0,39,3,22,2,4,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.DroppableRunnable,20,29,1,1,5,10,1,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageServiceMBean,35,0,0,0,4,0,4,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.HintRunnable,6,32,0,2,2,8,0,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,NativeTransportService,93,130,19,10,17,40,18,8,3,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.LocalReadRunnable,81,76,8,2,20,21,8,4,3,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,LoadBroadcaster,10,61,0,4,3,18,2,7,2,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ClientWarn.State,9,26,2,2,1,7,2,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,LoadBroadcaster.new Runnable() {...},4,22,2,2,2,6,2,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageService.Mode,0,104,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService.ConsistentSessions,0,15,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,FileSystemOwnershipCheck,461,33,43,1,100,12,34,6,12,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.PaxosBallotAndContention,41,9,8,0,6,4,6,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,SSTablesVersionsInUseChangeNotification,15,6,0,0,1,3,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.ViewWriteMetricsWrapped,20,0,0,0,6,0,2,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,CassandraDaemon,628,394,77,33,210,98,66,32,20,23
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,PendingRangeCalculatorServiceEvent,38,0,2,0,13,0,6,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.LocalMutationRunnable.new StorageProxy.HintRunnable() {...},11,0,0,0,3,0,2,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},9,14,2,2,2,5,2,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},22,56,5,5,5,13,4,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},20,56,8,6,9,16,7,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},37,27,6,4,5,10,5,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},37,27,6,4,5,10,5,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},9,26,1,3,3,7,1,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},35,75,3,5,8,15,3,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService.new RequestCallback() {...},8,20,0,0,2,3,1,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService.new RequestCallback() {...},39,36,4,2,7,7,4,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService.new Runnable() {...},0,26,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,EchoVerbHandler,5,27,1,1,1,7,1,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy,2278,1917,211,163,567,432,262,104,122,57
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,QueryState,20,42,0,4,7,13,4,7,4,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.LocalMutationRunnable,41,31,1,1,9,11,3,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService.ParentRepairStatus,0,34,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,PendingRangeCalculatorServiceDiagnostics,27,24,4,4,4,10,4,6,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,TruncateResponseHandler,90,69,7,5,14,20,6,6,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,DataResurrectionCheck,366,20,34,2,80,7,28,5,10,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,SSTablesGlobalTracker,32,378,3,59,5,81,4,45,1,17
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,CacheService.CacheType,0,48,0,0,0,8,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.WriteResponseHandlerWrapper,0,9,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,FailureRecordingCallback.FailureResponses,69,0,2,0,15,0,12,0,11,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageService.new SSTableLoader.Client() {...},63,0,4,0,14,0,5,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageService,10842,2156,1134,208,2398,535,1105,153,482,94
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageService.new WrappedRunnable() {...},21,6,0,0,6,1,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks,30,252,6,10,6,46,6,10,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,BatchlogResponseHandler,31,41,0,2,9,13,7,5,7,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,WriteResponseHandler,0,44,0,2,0,13,0,6,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ClientWarn,0,48,1,5,0,17,1,9,0,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},13,18,4,2,4,6,3,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},8,12,1,1,3,5,1,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},4,12,2,2,2,4,2,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},22,88,9,11,6,18,8,6,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},18,15,2,2,4,5,2,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},11,22,3,3,3,8,3,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},55,95,9,9,14,21,7,5,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},7,11,2,2,2,4,2,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},1,11,1,1,1,4,1,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,DatacenterSyncWriteResponseHandler,149,0,14,0,30,0,11,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService.ParentRepairSession,41,79,2,4,6,18,9,3,7,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,PendingRangeCalculatorServiceEvent.PendingRangeCalculatorServiceEventType,0,44,0,0,0,5,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.new PartitionIterator() {...},0,30,0,0,0,7,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.new StorageProxy.HintRunnable() {...},8,81,3,5,2,14,3,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.new StorageProxy.LocalMutationRunnable() {...},21,26,3,1,5,7,3,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.new StorageProxy.LocalMutationRunnable() {...},18,24,2,0,5,6,2,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,BatchlogResponseHandler.BatchlogCleanup,0,25,0,2,0,10,0,5,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.new CacheLoader() {...},0,8,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupCheck,0,3,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,CacheService.CounterCacheSerializer,59,4,10,0,15,1,8,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,CassandraDaemon.new MetricRegistryListener.Base() {...},26,3,0,0,6,1,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CompressionInfo,78,27,13,3,13,6,11,4,3,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraCompressedStreamWriter,319,0,12,0,49,0,12,0,6,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraStreamReceiver,193,194,24,12,36,44,22,13,4,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CompressionInfo.CompressionInfoSerializer,48,68,6,6,12,16,5,5,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,ComponentManifest.new IVersionedSerializer() {...},40,72,2,4,6,14,2,5,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraEntireSSTableStreamReader,81,350,11,7,12,71,8,7,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraStreamHeader,196,66,33,1,22,18,21,5,4,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraStreamHeader.Builder,0,85,1,1,0,29,1,12,0,12
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraIncomingFile,105,127,23,5,12,31,17,10,3,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,ComponentContext,28,114,3,9,3,26,3,9,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraStreamHeader.CassandraStreamHeaderSerializer,140,229,8,8,20,56,7,7,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraStreamReceiver.new LifecycleNewTracker() {...},19,20,0,0,5,5,2,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraStreamManager,36,197,9,13,9,37,9,10,2,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraStreamWriter,303,0,14,0,53,0,12,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CompressionInfo.new CompressionInfo() {...},6,9,0,0,2,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CompressionInfo.new CompressionInfo() {...},12,26,3,1,3,5,3,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,ComponentManifest,36,122,6,8,10,27,7,10,3,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraEntireSSTableStreamWriter,0,247,0,2,0,40,0,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraOutgoingFile,112,221,23,9,19,50,21,14,5,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.progress.jmx,JMXBroadcastExecutor,0,5,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.progress.jmx,JMXNotificationProgressListener,23,55,5,2,8,12,8,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.progress.jmx,JMXProgressSupport,0,57,0,0,0,15,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.repair.messages,ValidationRequest,27,22,8,0,4,7,5,4,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.repair.messages,ValidationRequest.new IVersionedSerializer() {...},8,49,2,2,0,10,2,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.repair.messages,RepairMessage.new RequestCallback() {...},28,37,0,0,3,3,2,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.repair.messages,RepairMessage.new RequestCallback() {...},119,34,10,0,14,4,8,3,2,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.repair.messages,RepairMessage.new RequestCallback() {...},1,4,0,0,1,2,1,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.repair.messages,RepairOption,175,510,53,21,32,107,39,24,2,24
JaCoCo Cassandara Coverage Report,org.apache.cassandra.repair.messages,ValidationResponse,37,33,5,3,8,7,7,4,3,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.repair.messages,CleanupMessage.new IVersionedSerializer() {...},0,18,0,0,0,6,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.repair.messages,ValidationResponse.new IVersionedSerializer() {...},5,71,3,3,1,16,3,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.repair.messages,PrepareMessage,96,44,16,0,8,11,11,3,3,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.repair.messages,CleanupMessage,26,12,2,0,6,4,4,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.repair.messages,PrepareMessage.new IVersionedSerializer() {...},2,240,2,14,0,43,2,10,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.repair.messages,SyncRequest,129,0,16,0,20,0,13,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.repair.messages,RepairMessage,79,152,15,3,15,32,11,12,3,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,DropAggregateStatement.Raw,40,0,2,0,8,0,3,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,AlterTableStatement.AlterOptions,95,0,14,0,18,0,10,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,CreateTypeStatement.Raw,77,0,2,0,15,0,5,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,TableAttributes,231,148,26,22,39,37,30,10,8,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,AlterTableStatement.AddColumns,276,0,30,0,50,0,21,0,6,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,AlterKeyspaceStatement,150,187,34,16,26,46,28,9,4,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,DropTriggerStatement.Raw,35,0,2,0,7,0,3,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,IndexTarget,19,18,1,1,2,6,2,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,AlterTableStatement.DropColumns,176,0,16,0,28,0,14,0,6,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,CreateAggregateStatement.Raw,74,0,4,0,13,0,4,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,AlterKeyspaceStatement.Raw,0,22,0,0,0,6,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,AlterTableStatement,65,53,5,3,9,14,7,4,3,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,CreateTriggerStatement.Raw,40,0,2,0,8,0,3,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,AlterTableStatement.AlterColumn,11,0,0,0,3,0,2,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,CreateTableStatement.Raw,81,109,7,5,13,24,11,6,5,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,AlterTableStatement.Raw,141,69,8,2,30,17,17,3,9,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,CreateFunctionStatement.Raw,65,0,2,0,13,0,3,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,DropTableStatement.Raw,30,0,2,0,6,0,3,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,DropFunctionStatement.Raw,40,0,2,0,8,0,3,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,CreateTableStatement.ColumnProperties,17,12,2,0,2,5,2,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,AlterSchemaStatement,88,87,10,10,18,23,15,8,6,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,DropTypeStatement.Raw,30,0,2,0,6,0,3,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,CreateViewStatement.Raw,140,0,12,0,27,0,11,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,AlterTableStatement.RenameColumns,176,0,14,0,29,0,12,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,IndexTarget.Raw,26,38,2,2,4,8,6,3,4,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,KeyspaceAttributes,10,103,4,6,3,23,4,9,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,CreateTableStatement,624,332,91,23,103,72,71,15,17,12
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,IndexTarget.Type,53,54,16,0,18,2,12,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,AlterTableStatement.Raw.Kind,0,74,0,0,0,8,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,AlterViewStatement.Raw,35,0,2,0,7,0,3,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,DropViewStatement.Raw,30,0,2,0,6,0,3,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,AlterTableStatement.DropCompactStorage,85,111,10,14,13,29,10,7,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,AlterTypeStatement.Raw,105,0,6,0,25,0,11,0,7,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,AlterTableStatement.MaskColumn,138,0,14,0,29,0,10,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,CreateIndexStatement.Raw,53,88,13,9,4,19,11,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,IndexAttributes,57,56,10,8,8,14,10,4,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,DropIndexStatement.Raw,30,0,2,0,6,0,3,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,CreateTableStatement.ColumnProperties.Raw,18,31,3,1,4,8,3,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,DropKeyspaceStatement.Raw,17,0,0,0,5,0,2,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.statements.schema,CreateKeyspaceStatement.Raw,0,22,0,0,0,6,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,ICIDRAuthorizer,18,6,5,1,4,2,3,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,IAuthorizer,2,0,0,0,1,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,DataResource.Level,0,44,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,DCPermissions.SubsetPermissions,85,0,8,0,19,0,12,0,8,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,AuthKeyspace,0,130,0,0,0,27,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,IAuthenticator,4,0,0,0,1,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,DCPermissions,15,14,0,0,4,4,4,3,4,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,CIDRPermissionsManager,256,46,23,1,50,9,23,3,11,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,AllowAllAuthenticator,4,14,0,0,2,6,2,6,2,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,AllowAllNetworkAuthorizer,6,9,0,0,2,5,2,5,2,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,PasswordAuthenticator,258,0,14,0,54,0,25,0,18,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,IInternodeAuthenticator,7,1,0,0,2,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,AuthCacheService,31,37,3,1,8,12,4,4,2,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,AllowAllInternodeAuthenticator,0,6,0,0,0,3,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,RoleResource.Level,0,24,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,AllowAllAuthenticator.Negotiator,6,0,0,0,3,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,CassandraRoleManager,1140,237,52,13,188,59,75,21,43,19
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,AbstractCIDRAuthorizer,15,24,0,0,7,10,5,4,5,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,AuthSchemaChangeListener,48,3,0,0,12,1,4,1,4,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,DataResource,323,172,53,5,53,18,51,5,16,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,AuthCache,342,153,32,2,77,35,37,10,20,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,DCPermissions.new DCPermissions() {...},14,3,0,0,5,1,5,1,5,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,DCPermissions.new DCPermissions() {...},9,5,0,0,4,2,4,2,4,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,Role,82,21,14,0,11,7,9,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,INetworkAuthorizer,2,0,0,0,1,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,RoleResource,180,66,28,0,26,12,26,4,12,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,AllowAllCIDRAuthorizer,24,11,0,0,3,6,3,5,3,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,AllowAllAuthorizer,20,9,0,0,6,5,6,5,6,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,PermissionsCache,26,21,0,0,4,4,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,NetworkPermissionsCache,12,27,0,0,5,6,2,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,Permission,0,131,0,0,0,16,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,CIDRGroupsMappingManager,376,62,21,1,72,10,24,2,13,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,AuthenticatedUser,83,60,12,0,16,16,17,6,11,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,Roles,137,26,12,0,32,5,16,3,10,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,IRoleManager,24,0,0,0,8,0,7,0,7,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,IRoleManager.Option,0,54,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,IInternodeAuthenticator.InternodeConnectionDirection,0,34,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,RolesCache,28,23,0,0,7,5,5,1,5,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,MutualTlsAuthenticator,108,0,6,0,27,0,13,0,10,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,AuthConfig,102,98,21,15,14,31,19,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.auth,AuthCache.BulkLoader,0,2,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.btree,NodeCursor,160,136,31,11,27,23,23,13,5,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.btree,FullBTreeSearchIterator,110,121,24,12,24,26,19,11,3,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.btree,BTree.LeafBuilder,260,343,29,31,44,75,23,23,3,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.btree,BTree.FastBuilder,17,81,0,4,5,21,2,8,2,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.btree,LeafBTreeSearchIterator,52,248,20,30,6,47,19,16,1,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.btree,BTree.Dir,9,28,3,1,1,3,3,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.btree,BTree.LeafOrBranchBuilder,52,94,14,16,9,22,12,13,4,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.btree,UpdateFunction.Simple,10,20,0,0,1,7,2,5,2,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.btree,BTree.Updater,151,293,28,28,28,74,21,16,0,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.btree,TreeCursor,273,159,75,17,50,45,45,12,2,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.btree,BTree.BranchBuilder,948,244,74,16,148,45,51,15,11,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.btree,BTreeSet,286,79,8,2,52,17,44,15,40,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.btree,BTree.AbstractFastBuilder,0,10,0,2,0,2,0,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.btree,BTree.AbstractUpdater,26,93,12,14,5,24,11,6,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.btree,BTreeSet.BTreeRange,387,0,38,0,59,0,43,0,24,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.btree,BTree.Builder,477,270,69,33,84,65,46,27,9,13
